,plantname,date,batch,sample,amplicon,frac,cooc,count,mut_all,mut_oneless,BR,EU,UK,ZA,IN2,IN1,IN3,AY42,mu,om
210,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,76,,,0,0,0,,,,,,1.0,1.0,,,
211,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,76,,,0,0,0,,,,,1.0,,,1.0,,
212,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,73,,,0,0,0,,,,,,,,1.0,,
213,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,91,,,0,0,0,,,,,,,,1.0,,
214,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,92,,,0,0,0,,,,,,,,,1.0,
215,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,72,,,0,0,0,,,,,,,,,,1.0
216,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,75,,,0,0,0,,,,,,,,,,1.0
217,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,76,,,0,0,0,,,,,,,,,,1.0
218,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,78,,,0,0,0,,,,,,,,,,1.0
219,Zürich (ZH),2021-12-04,20211217_HVTWGDRXY,10_2021_12_04,88,,,0,0,0,,,,,,,,,,1.0
220,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,71,,,0,0,0,1.0,,,,,,,,,
221,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,95,0.0,2.0,9123,0,2,1.0,,,,,,,,,
222,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,77,,,0,0,0,,1.0,,,,,,,,
223,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,72,,,0,0,0,,,1.0,,,,,,,
224,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,78,,,0,0,0,,,1.0,,,,,,,
225,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,92,,,0,0,0,,,1.0,,,,,,,
226,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,93,,,0,0,0,,,1.0,,,,,,,
227,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,76,,,0,0,0,1.0,,,1.0,,,,,,
228,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,73,,,0,0,0,,,,1.0,,,,,,
229,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,91,,,0,0,0,,,,,1.0,,,,,
230,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,76,,,0,0,0,,,,,,1.0,1.0,,,
231,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,76,,,0,0,0,,,,,1.0,,,1.0,,
232,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,73,,,0,0,0,,,,,,,,1.0,,
233,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,91,,,0,0,0,,,,,,,,1.0,,
234,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,92,,,0,0,0,,,,,,,,,1.0,
235,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,72,,,0,0,0,,,,,,,,,,1.0
236,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,75,,,0,0,0,,,,,,,,,,1.0
237,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,76,,,0,0,0,,,,,,,,,,1.0
238,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,78,,,0,0,0,,,,,,,,,,1.0
239,Zürich (ZH),2021-12-05,20211217_HVTWGDRXY,10_2021_12_05,88,,,0,0,0,,,,,,,,,,1.0
240,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,71,,,0,0,0,1.0,,,,,,,,,
241,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,95,0.0,2.0,5681,0,0,1.0,,,,,,,,,
242,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,77,,,0,0,0,,1.0,,,,,,,,
243,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,72,,,0,0,0,,,1.0,,,,,,,
244,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,78,,,0,0,0,,,1.0,,,,,,,
245,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,92,,,0,0,0,,,1.0,,,,,,,
246,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,93,,,0,0,0,,,1.0,,,,,,,
247,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,76,,,0,0,0,1.0,,,1.0,,,,,,
248,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,73,,,0,0,0,,,,1.0,,,,,,
249,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,91,,,0,0,0,,,,,1.0,,,,,
250,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,76,,,0,0,0,,,,,,1.0,1.0,,,
251,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,76,,,0,0,0,,,,,1.0,,,1.0,,
252,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,73,,,0,0,0,,,,,,,,1.0,,
253,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,91,,,0,0,0,,,,,,,,1.0,,
254,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,92,,,0,0,0,,,,,,,,,1.0,
255,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,72,,,0,0,0,,,,,,,,,,1.0
256,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,75,,,0,0,0,,,,,,,,,,1.0
257,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,76,,,0,0,0,,,,,,,,,,1.0
258,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,78,,,0,0,0,,,,,,,,,,1.0
259,Zürich (ZH),2021-12-06,20211217_HVTWGDRXY,10_2021_12_06,88,,,0,0,0,,,,,,,,,,1.0
260,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,71,,,0,0,0,1.0,,,,,,,,,
261,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,95,0.0,2.0,6182,0,0,1.0,,,,,,,,,
262,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,77,,,0,0,0,,1.0,,,,,,,,
263,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,72,,,0,0,0,,,1.0,,,,,,,
264,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,78,,,0,0,0,,,1.0,,,,,,,
265,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,92,,,0,0,0,,,1.0,,,,,,,
266,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,93,,,0,0,0,,,1.0,,,,,,,
267,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,76,,,0,0,0,1.0,,,1.0,,,,,,
268,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,73,,,0,0,0,,,,1.0,,,,,,
269,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,91,,,0,0,0,,,,,1.0,,,,,
270,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,76,,,0,0,0,,,,,,1.0,1.0,,,
271,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,76,,,0,0,0,,,,,1.0,,,1.0,,
272,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,73,,,0,0,0,,,,,,,,1.0,,
273,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,91,,,0,0,0,,,,,,,,1.0,,
274,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,92,,,0,0,0,,,,,,,,,1.0,
275,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,72,,,0,0,0,,,,,,,,,,1.0
276,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,75,,,0,0,0,,,,,,,,,,1.0
277,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,76,,,0,0,0,,,,,,,,,,1.0
278,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,78,,,0,0,0,,,,,,,,,,1.0
279,Zürich (ZH),2021-12-07,20211217_HVTWGDRXY,10_2021_12_07,88,,,0,0,0,,,,,,,,,,1.0
280,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,71,,,0,0,0,1.0,,,,,,,,,
281,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,95,0.0,2.0,19038,0,0,1.0,,,,,,,,,
282,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,77,,,0,0,0,,1.0,,,,,,,,
283,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,72,,,0,0,0,,,1.0,,,,,,,
284,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,78,,,0,0,0,,,1.0,,,,,,,
285,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,92,,,0,0,0,,,1.0,,,,,,,
286,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,93,,,0,0,0,,,1.0,,,,,,,
287,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,76,,,0,0,0,1.0,,,1.0,,,,,,
288,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,73,,,0,0,0,,,,1.0,,,,,,
289,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,91,,,0,0,0,,,,,1.0,,,,,
290,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,76,,,0,0,0,,,,,,1.0,1.0,,,
291,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,76,,,0,0,0,,,,,1.0,,,1.0,,
292,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,73,,,0,0,0,,,,,,,,1.0,,
293,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,91,,,0,0,0,,,,,,,,1.0,,
294,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,92,,,0,0,0,,,,,,,,,1.0,
295,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,72,,,0,0,0,,,,,,,,,,1.0
296,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,75,,,0,0,0,,,,,,,,,,1.0
297,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,76,,,0,0,0,,,,,,,,,,1.0
298,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,78,,,0,0,0,,,,,,,,,,1.0
299,Genève (GE),2021-12-01,20211217_HVTWGDRXY,16_2021_12_01,88,,,0,0,0,,,,,,,,,,1.0
300,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,71,,,0,0,0,1.0,,,,,,,,,
301,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,95,0.0,2.0,17627,0,3,1.0,,,,,,,,,
302,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,77,,,0,0,0,,1.0,,,,,,,,
303,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,72,,,0,0,0,,,1.0,,,,,,,
304,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,78,,,0,0,0,,,1.0,,,,,,,
305,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,92,,,0,0,0,,,1.0,,,,,,,
306,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,93,,,0,0,0,,,1.0,,,,,,,
307,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,76,,,0,0,0,1.0,,,1.0,,,,,,
308,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,73,,,0,0,0,,,,1.0,,,,,,
309,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,91,,,0,0,0,,,,,1.0,,,,,
310,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,76,,,0,0,0,,,,,,1.0,1.0,,,
311,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,76,,,0,0,0,,,,,1.0,,,1.0,,
312,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,73,,,0,0,0,,,,,,,,1.0,,
313,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,91,,,0,0,0,,,,,,,,1.0,,
314,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,92,,,0,0,0,,,,,,,,,1.0,
315,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,72,,,0,0,0,,,,,,,,,,1.0
316,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,75,,,0,0,0,,,,,,,,,,1.0
317,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,76,,,0,0,0,,,,,,,,,,1.0
318,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,78,,,0,0,0,,,,,,,,,,1.0
319,Genève (GE),2021-12-02,20211217_HVTWGDRXY,16_2021_12_02,88,,,0,0,0,,,,,,,,,,1.0
320,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,71,,,0,0,0,1.0,,,,,,,,,
321,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,95,0.0,2.0,7747,0,3,1.0,,,,,,,,,
322,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,77,,,0,0,0,,1.0,,,,,,,,
323,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,72,,,0,0,0,,,1.0,,,,,,,
324,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,78,,,0,0,0,,,1.0,,,,,,,
325,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,92,,,0,0,0,,,1.0,,,,,,,
326,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,93,,,0,0,0,,,1.0,,,,,,,
327,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,76,,,0,0,0,1.0,,,1.0,,,,,,
328,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,73,,,0,0,0,,,,1.0,,,,,,
329,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,91,,,0,0,0,,,,,1.0,,,,,
330,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,76,,,0,0,0,,,,,,1.0,1.0,,,
331,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,76,,,0,0,0,,,,,1.0,,,1.0,,
332,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,73,,,0,0,0,,,,,,,,1.0,,
333,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,91,,,0,0,0,,,,,,,,1.0,,
334,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,92,,,0,0,0,,,,,,,,,1.0,
335,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,72,,,0,0,0,,,,,,,,,,1.0
336,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,75,,,0,0,0,,,,,,,,,,1.0
337,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,76,,,0,0,0,,,,,,,,,,1.0
338,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,78,,,0,0,0,,,,,,,,,,1.0
339,Genève (GE),2021-12-03,20211217_HVTWGDRXY,16_2021_12_03,88,,,0,0,0,,,,,,,,,,1.0
340,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,71,,,0,0,0,1.0,,,,,,,,,
341,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,95,0.0,2.0,9249,0,0,1.0,,,,,,,,,
342,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,77,,,0,0,0,,1.0,,,,,,,,
343,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,72,,,0,0,0,,,1.0,,,,,,,
344,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,78,,,0,0,0,,,1.0,,,,,,,
345,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,92,,,0,0,0,,,1.0,,,,,,,
346,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,93,,,0,0,0,,,1.0,,,,,,,
347,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,76,,,0,0,0,1.0,,,1.0,,,,,,
348,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,73,,,0,0,0,,,,1.0,,,,,,
349,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,91,,,0,0,0,,,,,1.0,,,,,
350,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,76,,,0,0,0,,,,,,1.0,1.0,,,
351,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,76,,,0,0,0,,,,,1.0,,,1.0,,
352,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,73,,,0,0,0,,,,,,,,1.0,,
353,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,91,,,0,0,0,,,,,,,,1.0,,
354,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,92,,,0,0,0,,,,,,,,,1.0,
355,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,72,,,0,0,0,,,,,,,,,,1.0
356,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,75,,,0,0,0,,,,,,,,,,1.0
357,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,76,,,0,0,0,,,,,,,,,,1.0
358,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,78,,,0,0,0,,,,,,,,,,1.0
359,Genève (GE),2021-12-04,20211217_HVTWGDRXY,16_2021_12_04,88,,,0,0,0,,,,,,,,,,1.0
360,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,71,,,0,0,0,1.0,,,,,,,,,
361,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,95,0.0,2.0,8406,0,0,1.0,,,,,,,,,
362,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,77,,,0,0,0,,1.0,,,,,,,,
363,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,72,,,0,0,0,,,1.0,,,,,,,
364,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,78,,,0,0,0,,,1.0,,,,,,,
365,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,92,,,0,0,0,,,1.0,,,,,,,
366,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,93,,,0,0,0,,,1.0,,,,,,,
367,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,76,,,0,0,0,1.0,,,1.0,,,,,,
368,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,73,,,0,0,0,,,,1.0,,,,,,
369,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,91,,,0,0,0,,,,,1.0,,,,,
370,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,76,,,0,0,0,,,,,,1.0,1.0,,,
371,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,76,,,0,0,0,,,,,1.0,,,1.0,,
372,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,73,,,0,0,0,,,,,,,,1.0,,
373,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,91,,,0,0,0,,,,,,,,1.0,,
374,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,92,,,0,0,0,,,,,,,,,1.0,
375,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,72,,,0,0,0,,,,,,,,,,1.0
376,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,75,,,0,0,0,,,,,,,,,,1.0
377,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,76,,,0,0,0,,,,,,,,,,1.0
378,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,78,,,0,0,0,,,,,,,,,,1.0
379,Genève (GE),2021-12-05,20211217_HVTWGDRXY,16_2021_12_05,88,,,0,0,0,,,,,,,,,,1.0
380,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,71,,,0,0,0,1.0,,,,,,,,,
381,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,95,0.0,2.0,5497,0,0,1.0,,,,,,,,,
382,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,77,,,0,0,0,,1.0,,,,,,,,
383,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,72,,,0,0,0,,,1.0,,,,,,,
384,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,78,,,0,0,0,,,1.0,,,,,,,
385,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,92,,,0,0,0,,,1.0,,,,,,,
386,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,93,,,0,0,0,,,1.0,,,,,,,
387,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,76,,,0,0,0,1.0,,,1.0,,,,,,
388,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,73,,,0,0,0,,,,1.0,,,,,,
389,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,91,,,0,0,0,,,,,1.0,,,,,
390,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,76,,,0,0,0,,,,,,1.0,1.0,,,
391,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,76,,,0,0,0,,,,,1.0,,,1.0,,
392,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,73,,,0,0,0,,,,,,,,1.0,,
393,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,91,,,0,0,0,,,,,,,,1.0,,
394,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,92,,,0,0,0,,,,,,,,,1.0,
395,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,72,,,0,0,0,,,,,,,,,,1.0
396,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,75,,,0,0,0,,,,,,,,,,1.0
397,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,76,,,0,0,0,,,,,,,,,,1.0
398,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,78,,,0,0,0,,,,,,,,,,1.0
399,Genève (GE),2021-12-06,20211217_HVTWGDRXY,16_2021_12_06,88,,,0,0,0,,,,,,,,,,1.0
400,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,71,,,0,0,0,1.0,,,,,,,,,
401,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,95,0.0,2.0,9338,0,0,1.0,,,,,,,,,
402,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,77,,,0,0,0,,1.0,,,,,,,,
403,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,72,,,0,0,0,,,1.0,,,,,,,
404,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,78,,,0,0,0,,,1.0,,,,,,,
405,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,92,,,0,0,0,,,1.0,,,,,,,
406,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,93,,,0,0,0,,,1.0,,,,,,,
407,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,76,,,0,0,0,1.0,,,1.0,,,,,,
408,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,73,,,0,0,0,,,,1.0,,,,,,
409,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,91,,,0,0,0,,,,,1.0,,,,,
410,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,76,,,0,0,0,,,,,,1.0,1.0,,,
411,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,76,,,0,0,0,,,,,1.0,,,1.0,,
412,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,73,,,0,0,0,,,,,,,,1.0,,
413,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,91,,,0,0,0,,,,,,,,1.0,,
414,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,92,,,0,0,0,,,,,,,,,1.0,
415,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,72,,,0,0,0,,,,,,,,,,1.0
416,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,75,,,0,0,0,,,,,,,,,,1.0
417,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,76,,,0,0,0,,,,,,,,,,1.0
418,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,78,,,0,0,0,,,,,,,,,,1.0
419,Genève (GE),2021-12-07,20211217_HVTWGDRXY,16_2021_12_07,88,,,0,0,0,,,,,,,,,,1.0
420,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,71,,,0,0,0,1.0,,,,,,,,,
421,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,95,0.0,2.0,17944,0,3,1.0,,,,,,,,,
422,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,77,,,0,0,0,,1.0,,,,,,,,
423,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,72,,,0,0,0,,,1.0,,,,,,,
424,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,78,,,0,0,0,,,1.0,,,,,,,
425,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,92,,,0,0,0,,,1.0,,,,,,,
426,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,93,,,0,0,0,,,1.0,,,,,,,
427,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,76,,,0,0,0,1.0,,,1.0,,,,,,
428,Chur (GR),2021-12-01,20211217_HVTWGDRXY,17_2021_12_01,73,,,0,0,0,,,,1.0,,,,,,
